Name,Trigger,AttackName,Impact,Puncture,Slash,Cold,Electricity,Heat,Toxin,Blast,Corrosive,Gas,Magnetic,Radiation,Viral,Void,BaseDamage,BaseDps,TotalDamage,CritChance,CritMultiplier,AvgShotDmg,BurstDps,SustainedDps,LifetimeDmg,StatusChance,ForcedProcs,AvgProcCount,AvgProcPerSec,Multishot,FireRate,ChargeTime,Disposition,Mastery,Magazine,AmmoPickup,AmmoMax,Reload,ShotType,ShotSpeed,PunchThrough,Accuracy,Introduced,IntroducedDate,Slot,Class,AmmoType,Range,InternalName,Family,FalloffStart,FalloffEnd,FalloffReduction
Larkspur (Atmosphere),Held,Explosion,0,0,0,0,0,0,0,400,0,0,0,400,0,0,800,800,800,0.26,2.2,1049.6,1049.6,1024,524800,0.34,nil,0.34,0.34,1,1,0,1,8,100,1000,400,2.5,AoE,inf,0,8.3,Update 24.4,2019-03-08,Arch-Gun (Atmosphere),Rifle,Heavy,9.6,/Lotus/Weapons/Tenno/Archwing/Primary/TnShieldframeArchGun/TnShieldFrameArchGun,Larkspur,0,9.6,0.6
Phaedra,Auto-Spool,Normal Attack,14,36.4,5.6,0,0,0,0,0,0,0,0,0,0,0,56,1050,56,0.14,2,63.84,1197,846.49723756906,15321.6,0.3,nil,0.3,5.625,1,18.75,0,1.25,3,240,0,0,5.05,Projectile,220,0,25,Update 17.5,2015-10-01,Arch-Gun,Arch-Gun,None,0,/Lotus/Weapons/Tenno/Archwing/Primary/ArchLongRifle/ArchLongRifle,Phaedra,1500,3000,0.6786
Morgha (Atmosphere),Auto-Burst,Auto-Burst,32,0,0,0,0,0,0,0,0,0,0,0,0,0,32,192,32,0.3,2.2,87.04,261.12,221.28813559322,22630.4,0.28,nil,0.28,1.68,1,6,0,1,15,100,1000,160,3,Projectile,60,0,6.7,Update 29.5,2020-11-19,Arch-Gun (Atmosphere),Launcher,Heavy,0,/Lotus/Weapons/Tenno/Archwing/Primary/ThanoTechGrenadeLaunch/ThanoTechGrenadeLauncher,Morgha,0,inf,1
Morgha (Atmosphere),Auto-Burst,Radial Attack,0,0,0,0,0,0,0,164,0,0,0,0,0,0,164,984,164,0.3,2.2,446.08,1338.24,1134.1016949153,115980.8,0.28,nil,0.28,1.68,1,6,0,1,15,100,1000,160,3,AoE,inf,0,6.7,Update 29.5,2020-11-19,Arch-Gun (Atmosphere),Launcher,Heavy,3,/Lotus/Weapons/Tenno/Archwing/Primary/ThanoTechGrenadeLaunch/ThanoTechGrenadeLauncher,Morgha,0,3,0.3
Morgha (Atmosphere),Semi-Auto,Charged Shot,100,0,0,0,0,0,0,0,0,0,0,0,0,0,100,83.3,100,0.4,3,180,149.94,146.2843539937,46800,0.5,nil,0.5,0.4165,1,0.833,0,1,15,100,1000,160,3,nil,inf,0,100,Update 29.5,2020-11-19,Arch-Gun (Atmosphere),Launcher,Heavy,0,/Lotus/Weapons/Tenno/Archwing/Primary/ThanoTechGrenadeLaunch/ThanoTechGrenadeLauncher,Morgha,0,inf,1
Morgha (Atmosphere),Semi-Auto,Charged Shot Explosion,600,800,1000,0,0,0,0,1200,0,0,0,0,0,0,3600,2998.8,3600,0.4,3,6480,5397.84,5266.2367437731,1684800,0.5,nil,0.5,0.4165,1,0.833,0,1,15,100,1000,160,3,AoE,inf,0,6.7,Update 29.5,2020-11-19,Arch-Gun (Atmosphere),Launcher,Heavy,12,/Lotus/Weapons/Tenno/Archwing/Primary/ThanoTechGrenadeLaunch/ThanoTechGrenadeLauncher,Morgha,0,12,0.6
Larkspur,Held,Normal Attack,10,0,0,0,0,0,0,0,0,0,0,80,0,0,90,1080,90,0.1,1.4,93.6,1123.2,610.4347826087,9360,0.5,nil,0.5,6,1,12,0,1,8,100,0,0,4.5,Discharge,inf,0,8.3,Update 24.4,2019-03-08,Arch-Gun,Arch-Gun,None,0,/Lotus/Weapons/Tenno/Archwing/Primary/TnShieldframeArchGun/TnShieldFrameArchGun,Larkspur,0,inf,1
Larkspur,Held,Projectile Impact,140,0,0,0,0,0,0,180,0,0,0,100,0,0,420,420,420,0.26,2.2,551.04,551.04,966.73684210526,55104,0.34,nil,1.34,0.89333333333333,1,1,0.5,1,8,100,0,0,4.5,Projectile,100,0,100,Update 24.4,2019-03-08,Arch-Gun,Arch-Gun,None,0,/Lotus/Weapons/Tenno/Archwing/Primary/TnShieldframeArchGun/TnShieldFrameArchGun,Larkspur,0,inf,1
Larkspur,Held,Explosion,0,0,0,0,0,0,0,400,0,0,0,400,0,0,800,800,800,0.26,2.2,1049.6,1049.6,980.93457943925,104960,0.34,nil,0.34,0.34,1,1,0,1,8,100,0,0,4.5,AoE,inf,0,8.3,Update 24.4,2019-03-08,Arch-Gun,Arch-Gun,None,9.6,/Lotus/Weapons/Tenno/Archwing/Primary/TnShieldframeArchGun/TnShieldFrameArchGun,Larkspur,0,9.6,0.6
Cortege,Held,Held,0,0,0,0,0,90,0,0,0,0,0,0,0,0,90,1080,90,0.2,1.9,106.2,1274.4,861.08108108108,10620,0.4,nil,0.4,4.8,1,12,0,1,14,100,0,0,3,Discharge,inf,0,100,Update 29.0,2020-08-25,Arch-Gun,Arch-Gun,None,0,/Lotus/Weapons/Tenno/Archwing/Primary/ThanoTechArchGun/ThanoTechArchGun,Cortege,0,inf,1
Cortege,Active,Grenade Impact,10,0,0,0,0,0,0,0,0,0,0,0,0,0,10,7.5,30,0.3,2.4,42.6,10.65,10.544554455446,4260,0.167,nil,0.501,0.12525,3,0.25,0,1,14,100,0,0,3,nil,inf,0,100,Update 29.0,2020-08-25,Arch-Gun,Arch-Gun,None,0,/Lotus/Weapons/Tenno/Archwing/Primary/ThanoTechArchGun/ThanoTechArchGun,Cortege,0,inf,1
Cortege,Held,Radial Attack,0,0,0,0,0,0,0,1000,0,0,0,0,0,0,1000,750,3000,0.3,2.4,4260,1065,1054.4554455446,426000,0.167,nil,0.501,0.12525,3,0.25,0,1,14,100,0,0,3,AoE,inf,0,100,Update 29.0,2020-08-25,Arch-Gun,Arch-Gun,None,4,/Lotus/Weapons/Tenno/Archwing/Primary/ThanoTechArchGun/ThanoTechArchGun,Cortege,0,4,0.3
Mausolon (Atmosphere),Auto / Semi,Auto,24,46,0,0,0,50,0,0,0,0,0,0,0,0,120,999.6,120,0.3,2.2,163.2,1359.456,1287.9327985852,195840,0.26,nil,0.26,2.1658,1,8.33,0,0.5,14,300,1000,900,2,Hit-Scan,inf,0,80,Update 29.0,2020-08-25,Arch-Gun (Atmosphere),Rifle,Heavy,300,/Lotus/Weapons/Tenno/Archwing/Primary/ThanoTechArchLongGun/ThanoTechLongGun,Mausolon,0,inf,1
Mausolon (Atmosphere),Auto / Semi,Auto Radial Attack,0,0,0,0,0,48,0,0,0,0,0,0,0,0,48,399.84,48,0.3,2.2,65.28,543.7824,515.17311943409,78336,0.26,nil,0.26,2.1658,1,8.33,0,0.5,14,300,1000,900,2,AoE,inf,0,80,Update 29.0,2020-08-25,Arch-Gun (Atmosphere),Rifle,Heavy,1.8,/Lotus/Weapons/Tenno/Archwing/Primary/ThanoTechArchLongGun/ThanoTechLongGun,Mausolon,0,1.8,0.2
Mausolon (Atmosphere),Auto / Semi,Charged Shot Laser,100,400,0,0,0,500,0,0,0,0,0,0,0,0,1000,500,1000,0.5,3.5,2250,1125,2789.2561983471,2700000,0.5,nil,1.5,0.53571428571429,1,0.5,0.8,0.5,14,300,1000,900,2,Hit-Scan,inf,0,80,Update 29.0,2020-08-25,Arch-Gun (Atmosphere),Rifle,Heavy,300,/Lotus/Weapons/Tenno/Archwing/Primary/ThanoTechArchLongGun/ThanoTechLongGun,Mausolon,0,inf,1
Mausolon (Atmosphere),Semi-Auto,Charged Shot Explosion,0,0,0,0,0,3000,0,0,0,0,0,0,0,0,3000,1500,3000,0.5,3.5,6750,3375,3363.7873754153,8100000,0.5,nil,0.5,0.25,1,0.5,0,0.5,14,300,1000,900,2,AoE,inf,0,80,Update 29.0,2020-08-25,Arch-Gun (Atmosphere),Rifle,Heavy,0,/Lotus/Weapons/Tenno/Archwing/Primary/ThanoTechArchLongGun/ThanoTechLongGun,Mausolon,0,inf,1
Kuva Grattler (Atmosphere),Auto,Projectile Impact,9.4,75.2,9.4,0,0,0,0,0,0,0,0,0,0,0,94,521.7,150.4,0.27,2,191.008,1060.0944,860.99037563452,72583.04,0.27,nil,0.27,1.4985,1,5.55,0,1,15,60,1000,320,2.5,Projectile,62.5,0,25,Update 30.5,2021-07-06,Arch-Gun (Atmosphere),Launcher,Heavy,0,/Lotus/Weapons/Grineer/KuvaLich/HeavyWeapons/Grattler/KuvaGrattler,Grattler,0,inf,1
Kuva Grattler (Atmosphere),Auto,Explosion,0,0,0,0,0,0,0,155,0,0,0,0,0,0,155,860.25,248,0.27,2,314.96,1748.028,1419.7181725888,119684.8,0.27,nil,0.27,1.4985,1,5.55,0,1,15,60,1000,320,2.5,AoE,inf,0,25,Update 30.5,2021-07-06,Arch-Gun (Atmosphere),Launcher,Heavy,9,/Lotus/Weapons/Grineer/KuvaLich/HeavyWeapons/Grattler/KuvaGrattler,Grattler,0,9,0.7
Cortege (Atmosphere),Held,Held,0,0,0,0,0,90,0,0,0,0,0,0,0,0,90,1080,90,0.2,1.9,106.2,1274.4,980.30769230769,42480,0.4,nil,0.4,4.8,1,12,0,1,14,100,1000,300,2.5,Discharge,inf,0,100,Update 29.0,2020-08-25,Arch-Gun (Atmosphere),Rifle,Heavy,0,/Lotus/Weapons/Tenno/Archwing/Primary/ThanoTechArchGun/ThanoTechArchGun,Cortege,0,inf,1
Cortege (Atmosphere),Active,Grenade Impact,10,0,0,0,0,0,0,0,0,0,0,0,0,0,10,7.5,30,0.3,2.4,42.6,10.65,10.583850931677,17040,0.167,nil,0.501,0.12525,3,0.25,0,1,14,100,1000,300,2.5,nil,inf,0,100,Update 29.0,2020-08-25,Arch-Gun (Atmosphere),Rifle,Heavy,0,/Lotus/Weapons/Tenno/Archwing/Primary/ThanoTechArchGun/ThanoTechArchGun,Cortege,0,inf,1
Cortege (Atmosphere),Held,Radial Attack,0,0,0,0,0,0,0,1000,0,0,0,0,0,0,1000,750,3000,0.3,2.4,4260,1065,1058.3850931677,1704000,0.167,nil,0.501,0.12525,3,0.25,0,1,14,100,1000,300,2.5,AoE,inf,0,100,Update 29.0,2020-08-25,Arch-Gun (Atmosphere),Rifle,Heavy,4,/Lotus/Weapons/Tenno/Archwing/Primary/ThanoTechArchGun/ThanoTechArchGun,Cortege,0,4,0.3
Cyngas (Atmosphere),Burst,Normal Attack,40,40,40,0,0,0,0,0,0,0,0,0,0,0,120,1090.8,120,0.2,2.2,446.4,1352.592,991.92725139337,227664,0.3,nil,0.3,2.727,1,9.09,0,1.3,4,30,1000,480,1.2,Hit-Scan,inf,0,33.33,Update 24.2,2018-12-18,Arch-Gun (Atmosphere),Rifle,Heavy,300,/Lotus/Weapons/Tenno/Archwing/Primary/ArchBurstGun/ArchBurstGun,Cyngas,0,inf,1
Corvas Prime (Atmosphere),Charge,Uncharged Shot,230,0,0,0,0,330,0,0,0,0,0,0,0,0,560,1120,560,0.44,3,1052.8,2105.6,1754.6666666667,147392,0.2,nil,1.2,2.4,1,2,0,0.75,14,20,1000,120,2,Projectile,400,0,100,Update 31.3,2022-03-28,Arch-Gun (Atmosphere),Shotgun,Heavy,60,/Lotus/Weapons/Tenno/Archwing/Primary/LaunchGrenade/ArchCannon,Corvas,0,inf,1
Corvas Prime (Atmosphere),Charge,Charged Shot,430,0,0,0,0,530,0,0,0,0,0,0,0,0,960,1920,960,0.56,3,2035.2,4070.4,3392,284928,0.2,nil,1.2,1.2,1,2,0.5,0.75,14,20,1000,120,2,Projectile,400,0,100,Update 31.3,2022-03-28,Arch-Gun (Atmosphere),Shotgun,Heavy,70,/Lotus/Weapons/Tenno/Archwing/Primary/LaunchGrenade/ArchCannon,Corvas,100,200,0.5
Fluctus (Atmosphere),Semi-Auto,Normal Attack,50,25,175,0,0,0,0,0,0,0,0,0,0,0,250,1250,250,0.22,2,305,1525,1109.0909090909,61000,0.16,nil,1.16,5.8,1,5,0,1.05,2,40,1000,160,3,Projectile,75,0,100,Update 24.2,2018-12-18,Arch-Gun (Atmosphere),Rifle,Heavy,450,/Lotus/Weapons/Tenno/Archwing/Primary/RocketArtillery/ArchRocketCrossbow,Fluctus,0,inf,1
Morgha,Auto-Burst,Auto-Burst,32,0,0,0,0,0,0,0,0,0,0,0,0,0,32,192,32,0.3,2.2,87.04,261.12,210.58064516129,8704,0.28,nil,0.28,1.68,1,6,0,1,15,100,0,0,3,Projectile,inf,0,6.7,Update 29.5,2020-11-19,Arch-Gun,Arch-Gun,None,0,/Lotus/Weapons/Tenno/Archwing/Primary/ThanoTechGrenadeLaunch/ThanoTechGrenadeLauncher,Morgha,0,inf,1
Morgha,Auto-Burst,Auto Burst Explosion,0,0,0,0,0,0,0,164,0,0,0,0,0,0,164,984,164,0.3,2.2,446.08,1338.24,1079.2258064516,44608,0.28,nil,0.28,1.68,1,6,0,1,15,100,0,0,3,AoE,inf,0,6.7,Update 29.5,2020-11-19,Arch-Gun,Arch-Gun,None,3,/Lotus/Weapons/Tenno/Archwing/Primary/ThanoTechGrenadeLaunch/ThanoTechGrenadeLauncher,Morgha,0,3,0.3
Morgha,Semi-Auto,Charged Shot,100,0,0,0,0,0,0,0,0,0,0,0,0,0,100,83.3,100,0.4,3,180,149.94,145.1050981303,18000,0.5,nil,0.5,0.4165,1,0.833,0,1,15,100,0,0,3,nil,inf,0,100,Update 29.5,2020-11-19,Arch-Gun,Arch-Gun,None,0,/Lotus/Weapons/Tenno/Archwing/Primary/ThanoTechGrenadeLaunch/ThanoTechGrenadeLauncher,Morgha,0,inf,1
Morgha,Semi-Auto,Charged Shot Explosion,600,800,1000,0,0,0,0,1200,0,0,0,0,0,0,3600,2998.8,3600,0.4,3,6480,5397.84,5223.7835326907,648000,0.5,nil,0.5,0.4165,1,0.833,0,1,15,100,0,0,3,AoE,inf,0,6.7,Update 29.5,2020-11-19,Arch-Gun,Arch-Gun,None,20,/Lotus/Weapons/Tenno/Archwing/Primary/ThanoTechGrenadeLaunch/ThanoTechGrenadeLauncher,Morgha,0,20,0.6
Grattler,Auto-Spool,Projectile Impact,15,120,15,0,0,0,0,0,0,0,0,0,0,0,150,937.5,150,0.25,2,187.5,1171.875,573.97959183673,5625,0.25,nil,0.25,1.5625,1,6.25,0,1.1,4,30,0,0,4,Projectile,250,0,16.7,Update 17.0,2015-07-31,Arch-Gun,Arch-Gun,None,0,/Lotus/Weapons/Tenno/Archwing/Primary/RepurposedGrineerAntiAircraftGun/ArchGRNAAGun,Grattler,1000,2000,1
Grattler,Auto-Spool,Explosion,0,0,0,0,0,0,0,205,0,0,0,0,0,0,205,1281.25,205,0.25,2,256.25,1601.5625,784.4387755102,7687.5,0.25,nil,0.25,1.5625,1,6.25,0,1.1,4,30,0,0,4,AoE,inf,0,16.7,Update 17.0,2015-07-31,Arch-Gun,Arch-Gun,None,9,/Lotus/Weapons/Tenno/Archwing/Primary/RepurposedGrineerAntiAircraftGun/ArchGRNAAGun,Grattler,0,9,0.7
Dual Decurion (Atmosphere),Auto,Normal Attack,49.5,30.3,30.2,0,0,0,0,0,0,0,0,0,0,0,110,916.3,110,0.28,2.2,146.96,1224.1768,897.20254683707,79946.24,0.14,nil,0.14,1.1662,1,8.33,0,1.3,1,32,1000,512,1.4,Hit-Scan,inf,0,100,Update 24.2,2018-12-18,Arch-Gun (Atmosphere),Dual Pistols,Heavy,300,/Lotus/Weapons/Tenno/Archwing/Primary/ArchwingHeavyPistols/ArchHeavyPistols,Dual Decurion,0,inf,1
Prisma Dual Decurions (Atmosphere),Auto,Normal Attack,56.7,34.7,34.6,0,0,0,0,0,0,0,0,0,0,0,126,1260,126,0.3,2.2,171.36,1713.6,1192.0695652174,93219.84,0.24,nil,0.24,2.4,1,10,0,1.25,1,32,1000,512,1.4,Hit-Scan,inf,0,100,Hotfix 29.5.8,2020-12-11,Arch-Gun (Atmosphere),Dual Pistols,Heavy,300,/Lotus/Weapons/Tenno/Archwing/Primary/ArchwingHeavyPistols/Prisma/PrismaArchHeavyPistols,Dual Decurion,0,inf,1
Fluctus,Semi-Auto,Normal Attack,50,25,175,0,0,0,0,0,0,0,0,0,0,0,250,1250,250,0.22,2,305,1525,871.42857142857,12200,0.16,nil,1.16,5.8,1,5,0,1.05,2,40,0,0,5,Projectile,300,0,100,Hotfix 15.7.2,2014-12-19,Arch-Gun,Arch-Gun,None,450,/Lotus/Weapons/Tenno/Archwing/Primary/RocketArtillery/ArchRocketCrossbow,Fluctus,800,1600,0.5
Imperator Vandal,Auto-Spool,Normal Attack,20,17.5,12.5,0,0,0,0,0,0,0,0,0,0,0,50,1250,50,0.28,2.4,69.6,1740,1265.4545454545,20880,0.12,nil,0.12,3,1,25,0,0.95,5,300,0,0,4.25,Projectile,220,0,50,Update 15.8,2014-12-19,Arch-Gun,Arch-Gun,None,0,/Lotus/Weapons/Tenno/Archwing/Primary/FoldingMachineGun/ArchMachineGunVandal,Imperator,1500,3000,0.5
Kuva Grattler,Auto,Projectile Impact,9.4,75.2,9.4,0,0,0,0,0,0,0,0,0,0,0,94,521.7,150.4,0.27,2.1,195.0688,1082.63184,740.26108717949,11704.128,0.27,nil,0.27,1.4985,1,5.55,0,0.7,15,60,0,0,4,Projectile,250,0,16.7,Update 30.5,2021-07-06,Arch-Gun,Arch-Gun,None,0,/Lotus/Weapons/Grineer/KuvaLich/HeavyWeapons/Grattler/KuvaGrattler,Grattler,1000,2000,1
Kuva Grattler,Auto,Explosion,0,0,0,0,0,0,0,155,0,0,0,0,0,0,155,860.25,248,0.27,2.1,321.656,1785.1908,1220.6432820513,19299.36,0.27,nil,0.27,1.4985,1,5.55,0,0.7,15,60,0,0,4,AoE,inf,0,16.7,Update 30.5,2021-07-06,Arch-Gun,Arch-Gun,None,9,/Lotus/Weapons/Grineer/KuvaLich/HeavyWeapons/Grattler/KuvaGrattler,Grattler,0,9,0.7
Dual Decurion,Auto,Normal Attack,49.5,30.3,30.2,0,0,0,0,0,0,0,0,0,0,0,110,916.3,110,0.28,2.2,146.96,1224.1768,944.02999792752,4702.72,0.14,nil,0.14,1.1662,1,8.33,0,1.3,1,32,0,0,0.89,Projectile,220,0,12.5,Update 15.5,2014-11-27,Arch-Gun,Arch-Gun,None,0,/Lotus/Weapons/Tenno/Archwing/Primary/ArchwingHeavyPistols/ArchHeavyPistols,Dual Decurion,1500,3000,0.5
Imperator Vandal (Atmosphere),Auto-Spool,Normal Attack,20,17.5,12.5,0,0,0,0,0,0,0,0,0,0,0,50,1250,50,0.28,2.4,69.6,1740,1491.4285714286,104400,0.12,nil,0.12,3,1,25,0,0.95,5,300,1000,1200,2,Hit-Scan,inf,0,50,Update 24.2,2018-12-18,Arch-Gun (Atmosphere),Rifle,Heavy,300,/Lotus/Weapons/Tenno/Archwing/Primary/FoldingMachineGun/ArchMachineGunVandal,Imperator,0,inf,1
Corvas,Charge,Uncharged Shot,200,0,0,0,0,240,0,0,0,0,0,0,0,0,440,880,440,0.4,2.6,721.6,1443.2,767.65957446809,18040,0.13,nil,1.13,2.26,1,2,0,1.2,1,25,0,0,8,Projectile,400,0,100,Update 15.0,2014-10-24,Arch-Gun,Arch-Gun,None,0,/Lotus/Weapons/Tenno/Archwing/Primary/LaunchGrenade/ArchCannon,Corvas,0,inf,1
Corvas,Charge,Charged Shot,400,0,0,0,0,480,0,0,0,0,0,0,0,0,880,1760,880,0.4,3,1584,3168,1685.1063829787,39600,0.13,nil,1.13,1.13,1,2,0.5,1.2,1,25,0,0,8,Projectile,400,0,100,Update 15.0,2014-10-24,Arch-Gun,Arch-Gun,None,0,/Lotus/Weapons/Tenno/Archwing/Primary/LaunchGrenade/ArchCannon,Corvas,600,1200,1
Grattler (Atmosphere),Auto-Spool,Projectile Impact,15,120,15,0,0,0,0,0,0,0,0,0,0,0,150,937.5,150,0.25,2,187.5,1171.875,827.20588235294,39375,0.25,nil,0.25,1.5625,1,6.25,0,1.1,4,30,1000,180,2,Projectile,62.5,5,25,Update 24.2,2018-12-18,Arch-Gun (Atmosphere),Launcher,Heavy,0,/Lotus/Weapons/Tenno/Archwing/Primary/RepurposedGrineerAntiAircraftGun/ArchGRNAAGun,Grattler,0,inf,1
Grattler (Atmosphere),Auto-Spool,Explosion,0,0,0,0,0,0,0,205,0,0,0,0,0,0,205,1281.25,205,0.25,2,256.25,1601.5625,1130.5147058824,53812.5,0.25,nil,0.25,1.5625,1,6.25,0,1.1,4,30,1000,180,2,AoE,inf,0,25,Update 24.2,2018-12-18,Arch-Gun (Atmosphere),Launcher,Heavy,9,/Lotus/Weapons/Tenno/Archwing/Primary/RepurposedGrineerAntiAircraftGun/ArchGRNAAGun,Grattler,0,9,0.7
Imperator,Auto,Normal Attack,20,17.5,12.5,0,0,0,0,0,0,0,0,0,0,0,50,835,50,0.24,2,62,1035.4,709.54257323968,12400,0.12,nil,0.12,2.004,1,16.7,0,1.1,0,200,0,0,5.25,Projectile,220,0,50,Update 15.0,2014-10-24,Arch-Gun,Arch-Gun,None,0,/Lotus/Weapons/Tenno/Archwing/Primary/FoldingMachineGun/ArchMachineGun,Imperator,1500,3000,0.5
Corvas Prime,Charge,Uncharged Shot,230,0,0,0,0,330,0,0,0,0,0,0,0,0,560,1120,560,0.44,3,1052.8,2105.6,1002.6666666667,21056,0.2,nil,1.2,2.4,1,2,0,0.75,14,20,0,0,8,Projectile,400,0,100,Update 31.3,2022-03-28,Arch-Gun,Arch-Gun,None,300,/Lotus/Weapons/Tenno/Archwing/Primary/LaunchGrenade/ArchCannon,Corvas,0,inf,1
Corvas Prime,Charge,Charged Shot,430,0,0,0,0,530,0,0,0,0,0,0,0,0,960,1920,960,0.56,3,2035.2,4070.4,1938.2857142857,40704,0.2,nil,1.2,1.2,1,2,0.5,0.75,14,20,0,0,8,Projectile,400,0,100,Update 31.3,2022-03-28,Arch-Gun,Arch-Gun,None,300,/Lotus/Weapons/Tenno/Archwing/Primary/LaunchGrenade/ArchCannon,Corvas,600,1200,0.5
Corvas (Atmosphere),Charge,Uncharged Shot,32,4,4,0,0,0,0,0,0,0,0,0,0,0,40,880,440,0.4,3,792,1584,1365.5172413793,99000,0.013,nil,11.143,22.286,11,2,0,1.2,1,25,1000,100,2,Hit-Scan,inf,0,9.1,Update 24.2,2018-12-18,Arch-Gun (Atmosphere),Shotgun,Heavy,300,/Lotus/Weapons/Tenno/Archwing/Primary/LaunchGrenade/ArchCannon,Corvas,0,inf,1
Corvas (Atmosphere),Charge,Charged Shot,64,8,8,0,0,0,0,0,0,0,0,0,0,0,80,1760,880,0.4,3,1584,3168,2731.0344827586,198000,0.013,nil,11.143,11.143,11,2,0.5,1.2,1,25,1000,100,2,Hit-Scan,inf,0,9.1,Update 24.2,2018-12-18,Arch-Gun (Atmosphere),Shotgun,Heavy,300,/Lotus/Weapons/Tenno/Archwing/Primary/LaunchGrenade/ArchCannon,Corvas,60,120,0.5
Prisma Dual Decurions,Auto,Normal Attack,49.5,30.3,30.2,0,0,0,0,0,0,0,0,0,0,0,110,1100,110,0.3,2.2,149.6,1496,1103.0414746544,4787.2,0.24,nil,0.24,2.4,1,10,0,1.25,1,32,0,0,0.89,Projectile,300,0,16,Hotfix 29.5.8,2020-12-11,Arch-Gun,Arch-Gun,None,0,/Lotus/Weapons/Tenno/Archwing/Primary/ArchwingHeavyPistols/Prisma/PrismaArchHeavyPistols,Dual Decurion,1500,3000,0.5
Kuva Ayanga (Atmosphere),Auto,Grenade Impact,87,0,0,0,0,0,0,0,0,0,0,0,0,0,87,398.46,139.2,0.35,2,187.92,860.6736,607.66428754814,37208.16,0.2,nil,0.2,0.916,1,4.58,0,0.95,13,33,1000,165,3,Projectile,75,0,25,Update 26.0,2019-10-31,Arch-Gun (Atmosphere),Launcher,Heavy,0,/Lotus/Weapons/Grineer/HeavyWeapons/GrnHeavyGrenadeLauncher,Kuva Ayanga,0,inf,1
Kuva Ayanga (Atmosphere),Auto,Explosion,0,0,0,0,0,0,0,187,0,0,0,0,0,0,187,856.46,299.2,0.35,2,403.92,1849.9536,1306.1289858793,79976.16,0.2,nil,0.2,0.916,1,4.58,0,0.95,13,33,1000,165,3,AoE,inf,0,25,Update 26.0,2019-10-31,Arch-Gun (Atmosphere),Launcher,Heavy,6,/Lotus/Weapons/Grineer/HeavyWeapons/GrnHeavyGrenadeLauncher,Kuva Ayanga,0,6,0.5
Mausolon,Auto / Semi,Auto,24,46,0,0,0,50,0,0,0,0,0,0,0,0,120,999.6,120,0.3,2.2,163.2,1359.456,1075.7033774249,48960,0.26,nil,1.26,10.4958,1,8.33,0,0.5,14,300,0,0,5.5,Hit-Scan,inf,0,80,Update 29.0,2020-08-25,Arch-Gun,Arch-Gun,None,300,/Lotus/Weapons/Tenno/Archwing/Primary/ThanoTechArchLongGun/ThanoTechLongGun,Mausolon,1400,2800,1
Mausolon,Auto / Semi,Auto Radial Attack,0,0,0,0,0,48,0,0,0,0,0,0,0,0,48,399.84,48,0.3,2.2,65.28,543.7824,430.28135096997,19584,0.26,nil,0.26,2.1658,1,8.33,0,0.5,14,300,0,0,5.5,AoE,inf,0,80,Update 29.0,2020-08-25,Arch-Gun,Arch-Gun,None,1.8,/Lotus/Weapons/Tenno/Archwing/Primary/ThanoTechArchLongGun/ThanoTechLongGun,Mausolon,0,1.8,0.1
Mausolon,Auto / Semi,Charged Shot Laser,100,400,0,0,0,500,0,0,0,0,0,0,0,0,1000,500,1000,0.5,3.5,2250,1125,2705.4108216433,675000,0.5,nil,1.5,0.53571428571429,1,0.5,0.8,0.5,14,300,0,0,5.5,Hit-Scan,inf,0,80,Update 29.0,2020-08-25,Arch-Gun,Arch-Gun,None,300,/Lotus/Weapons/Tenno/Archwing/Primary/ThanoTechArchLongGun/ThanoTechLongGun,Mausolon,0,inf,1
Mausolon,Auto / Semi,Charged Shot Explosion,0,0,0,0,0,3000,0,0,0,0,0,0,0,0,3000,1500,3000,0.5,3.5,6750,3375,3322.3954060705,2025000,0.5,nil,0.5,0.25,1,0.5,0,0.5,14,300,0,0,5.5,AoE,inf,0,80,Update 29.0,2020-08-25,Arch-Gun,Arch-Gun,None,0,/Lotus/Weapons/Tenno/Archwing/Primary/ThanoTechArchLongGun/ThanoTechLongGun,Mausolon,0,8,0.4
Kuva Ayanga,Auto,Grenade Impact,87,0,0,0,0,0,0,0,0,0,0,0,0,0,87,398.46,139.2,0.35,2,187.92,860.6736,681.07593880389,6201.36,0.2,nil,0.2,0.916,1,4.58,0,0.95,13,33,0,0,1.2,Projectile,300,0,25,Update 26.0,2019-10-31,Arch-Gun,Arch-Gun,None,0,/Lotus/Weapons/Grineer/HeavyWeapons/GrnHeavyGrenadeLauncher,Kuva Ayanga,1200,2400,1
Kuva Ayanga,Auto,Explosion,0,0,0,0,0,0,0,187,0,0,0,0,0,0,187,856.46,299.2,0.35,2,403.92,1849.9536,1463.921845475,13329.36,0.2,nil,0.2,0.916,1,4.58,0,0.95,13,33,0,0,1.2,AoE,inf,0,25,Update 26.0,2019-10-31,Arch-Gun,Arch-Gun,None,9,/Lotus/Weapons/Grineer/HeavyWeapons/GrnHeavyGrenadeLauncher,Kuva Ayanga,0,9,0.3
Imperator (Atmosphere),Auto,Normal Attack,20,17.5,12.5,0,0,0,0,0,0,0,0,0,0,0,50,835,50,0.24,2,62,1035.4,887.2322193659,62000,0.12,nil,0.12,2.004,1,16.7,0,1.1,0,200,1000,800,2,Hit-Scan,inf,0,25,Update 24.2,2018-12-18,Arch-Gun (Atmosphere),Rifle,Heavy,300,/Lotus/Weapons/Tenno/Archwing/Primary/FoldingMachineGun/ArchMachineGun,Imperator,0,inf,1
